name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2060,Listeria phage LP-030-3,NC_024384.1,73,TRUE,41.156,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2093,Caulobacter phage Cr30,NC_025422.1,286,TRUE,155.997,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2098,Rhizobium phage vB_RleM_PPF1,NC_025427.1,94,TRUE,54.506,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2106,Idiomarinaceae phage 1N2-2,NC_025439.1,56,TRUE,34.773,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2120,Enterococcus phage EFC-1,NC_025453.1,59,TRUE,40.286,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2130,Idiomarinaceae phage Phi1M2-2,NC_025471.1,65,TRUE,36.844,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2164,Paracoccus phage vB_PmaS-R3,NC_026608.1,52,TRUE,42.093,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2183,Sulfitobacter phage NYA-2014a,NC_027299.1,71,TRUE,42.092,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2187,Acinetobacter phage YMC13/03/R2096,NC_027332.1,162,TRUE,98.17,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2189,Aurantimonas phage AmM-1,NC_027334.1,67,TRUE,47.8,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2193,Enterobacteria phage SfI,NC_027339.1,65,TRUE,38.389,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2248,Streptococcus phage SpSL1,NC_027396.1,50,TRUE,33.756,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2272,Lactobacillus phage phiPYB5,NC_027982.1,46,TRUE,32.847,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2281,Pseudomonas phage JBD25,NC_027992.1,55,TRUE,39.552,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2298,Pseudomonas phage YMC11/02/R656,NC_028657.1,113,TRUE,60.919,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2306,Streptococcus phage Str-PAP-1,NC_028666.1,57,TRUE,36.595,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2311,Enterococcus phage vB_EfaS_IME197,NC_028671.2,67,TRUE,41.098,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2340,Streptococcus phage T12,NC_028700.1,65,TRUE,37.976,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2344,Mannheimia phage vB_MhS_587AP2,NC_028743.1,77,TRUE,48.594,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2350,Brevibacillus phage Sundance,NC_028749.1,194,TRUE,134.27,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2363,Mannheimia phage vB_MhM_3927AP2,NC_028766.1,50,TRUE,33.755,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2407,Pseudoalteromonas phage H103,NC_028819.1,75,TRUE,43.19,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2413,Enterococcus phage IME-EFm5,NC_028826.1,70,TRUE,42.265,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2437,Mannheimia phage vB_MhS_535AP2,NC_028853.1,79,TRUE,50.078,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2451,Listeria phage vB_LmoS_188,NC_028871.1,60,TRUE,38.392,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2463,Bacillus phage phi4B1,NC_028886.1,56,TRUE,38.663,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2501,Listeria phage vB_LmoS_293,NC_028929.1,72,TRUE,40.759,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2526,Mannheimia phage vB_MhS_1152AP2,NC_028956.1,79,TRUE,52.139,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2553,Clostridium phage phiCT453A,NC_028991.1,62,TRUE,42.158,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2555,Acinetobacter phage phiAC-1,NC_028995.1,82,TRUE,43.216,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2564,Clostridium phage phiCT453B,NC_029004.1,61,TRUE,36.712,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2566,Clostridium phage phiCT19406C,NC_029006.1,63,TRUE,35.703,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2582,Clostridium phage phiCT9441A,NC_029022.1,77,TRUE,46.895,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2592,Achromobacter phage phiAxp-1,NC_029033.1,64,TRUE,45.045,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2597,Sinorhizobium phage phiLM21,NC_029046.1,72,TRUE,50.827,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2598,Verrucomicrobia phage P8625,NC_029047.1,52,TRUE,32.894,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2599,Clostridium phage phiCD211,NC_029048.2,190,TRUE,131.704,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2600,Vibrio phage qdvp001,NC_029057.1,227,TRUE,134.742,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2604,Rhodoferax phage P26218,NC_029061.1,44,TRUE,36.315,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2606,Pseudomonas phage PS-1,NC_029066.1,79,TRUE,48.666,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2607,Vibrio phage eugene 12A10,NC_029067.1,251,TRUE,138.234,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2608,Lactobacillus phage LfeSau,NC_029068.1,50,TRUE,31.703,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2611,Geobacillus virus E3,NC_029073.1,201,TRUE,141.298,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2613,Achromobacter phage JWF,NC_029075.1,118,TRUE,81.541,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2615,Erysipelothrix phage SE-1,NC_029078.1,43,TRUE,34.997,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2628,Pseudoalteromonas phage Pq0,NC_029100.1,56,TRUE,33.399,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2634,Ralstonia phage RS138,NC_029107.1,56,TRUE,41.941,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2637,Staphylococcus phage SPbeta-like,NC_029119.1,156,TRUE,127.726,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2651,Bacillus phage vB_BhaS-171,NC_030904.1,67,TRUE,38.975,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2655,Pseudomonas phage YMC11/07/P54_PAE_BP,NC_030909.1,73,TRUE,50.183,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2672,Pseudomonas phage JBD44,NC_030929.1,80,TRUE,49.033,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2674,Pseudomonas phage phi2,NC_030931.1,52,TRUE,41.871,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2685,Bacillus phage BalMu-1,NC_030945.1,56,TRUE,39.873,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2686,Streptococcus phage phiARI0923,NC_030946.1,35,TRUE,33.477,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2687,Clostridium phage phiCT19406B,NC_030947.1,66,TRUE,38.243,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2689,Clostridium phage phiCTC2A,NC_030949.1,67,TRUE,47.02,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2690,Clostridium phage phiCT19406A,NC_030950.1,67,TRUE,47.02,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2691,Clostridium phage phiCTC2B,NC_030951.1,66,TRUE,38.243,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2705,Lactococcus phage 28201,NC_031013.1,51,TRUE,34.396,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2708,Lactococcus phage PLgT-1,NC_031016.1,66,TRUE,40.273,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2709,Lactococcus phage 63301,NC_031017.1,48,TRUE,32.409,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2730,Lactococcus phage 50101,NC_031040.1,51,TRUE,31.987,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2749,Rhodovulum phage vB_RhkS_P1,NC_031059.1,59,TRUE,38.773,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2754,Lactococcus phage 98201,NC_031064.1,52,TRUE,36.202,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2777,Pseudomonas phage MD8,NC_031091.1,67,TRUE,43.277,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2783,Acinetobacter phage vB_AbaS_TRS1,NC_031098.1,70,TRUE,40.749,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2786,Weissella phage WCP30,NC_031101.1,35,TRUE,33.697,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2845,Brucella phage BiPBO1,NC_031264.1,86,TRUE,46.877,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2857,Streptococcus phage phiARI0131-1,NC_031901.1,53,TRUE,42.927,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2860,Flavobacterium phage Fpv7,NC_031905.1,58,TRUE,42.894,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2862,Streptococcus phage phiARI0746,NC_031907.1,42,TRUE,33.181,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2863,Pseudoalteromonas phage PH1,NC_031908.1,54,TRUE,42.685,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Lower clustered then no edges
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2865,Streptococcus phage phiARI0031,NC_031910.1,51,TRUE,41.887,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2868,Streptococcus phage phiARI0460-1,NC_031913.1,51,TRUE,41.807,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2871,Pseudoalteromonas phage BS5,NC_031917.1,65,TRUE,39.949,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2873,Flavobacterium phage Fpv8,NC_031919.1,58,TRUE,42.696,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2874,Streptococcus phage phiARI0004,NC_031920.1,48,TRUE,41.105,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2875,Flavobacterium phage Fpv5,NC_031921.1,58,TRUE,42.696,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2877,Streptococcus phage phiARI0468-2,NC_031923.1,49,TRUE,42.186,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2883,Streptococcus phage phiARI0468-1,NC_031929.1,48,TRUE,41.063,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2886,Flavobacterium phage Fpv10,NC_031932.1,58,TRUE,42.702,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2891,Flavobacterium phage Fpv6,NC_031938.1,58,TRUE,42.82,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2893,Salmonella phage 118970_sal3,NC_031940.1,135,TRUE,77.375,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2894,Streptococcus phage phiARI0131-2,NC_031941.1,37,TRUE,34.563,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2895,Streptococcus phage phiARI0462,NC_031942.1,51,TRUE,40.498,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
8.5,"San Jose, CA","WRF D, CA",10/11/22,fall,0.45 um filtrate,2898,Flavobacterium phage Fpv11,NC_031945.1,58,TRUE,42.696,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,nan,nan,nan,Fully clustered
