sample.name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6358,k127_231735,k127_231735,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6359,k127_231885,k127_231885,17,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6360,k127_232238,k127_232238,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6361,k127_232590,k127_232590,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6363,k127_233127,k127_233127,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6364,k127_233129,k127_233129,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6366,k127_233339,k127_233339,14,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6367,k127_233657,k127_233657,4,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6368,k127_233696,k127_233696,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6370,k127_233925,k127_233925,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6371,k127_23395,k127_23395,29,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6373,k127_234411,k127_234411,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6374,k127_234607,k127_234607,6,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6375,k127_234744,k127_234744,8,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6376,k127_234765,k127_234765,62,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6377,k127_23477,k127_23477,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6378,k127_234898,k127_234898,21,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6380,k127_235276,k127_235276,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6382,k127_235612,k127_235612,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6383,k127_235838,k127_235838,20,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6384,k127_235888,k127_235888,27,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6385,k127_235914,k127_235914,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6388,k127_236399,k127_236399,7,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6390,k127_236466,k127_236466,3,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6391,k127_236507,k127_236507,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6393,k127_236560,k127_236560,12,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6394,k127_236836,k127_236836,18,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6395,k127_23688,k127_23688,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6397,k127_237141,k127_237141,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6400,k127_237425,k127_237425,27,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6401,k127_237628,k127_237628,4,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6402,k127_237812,k127_237812,3,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6403,k127_237866,k127_237866,5,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6404,k127_237906,k127_237906,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6406,k127_238042,k127_238042,16,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6407,k127_238100,k127_238100,16,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6408,k127_238315,k127_238315,2,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6409,k127_238678,k127_238678,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6410,k127_238691,k127_238691,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6411,k127_238890,k127_238890,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6412,k127_238912,k127_238912,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6413,k127_238925,k127_238925,39,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6414,k127_239038,k127_239038,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6415,k127_239040,k127_239040,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6416,k127_239091,k127_239091,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6417,k127_239097,k127_239097,21,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6421,k127_23933,k127_23933,24,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6422,k127_239402,k127_239402,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6423,k127_239600,k127_239600,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6424,k127_239603,k127_239603,8,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6425,k127_239712,k127_239712,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6427,k127_239989,k127_239989,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6428,k127_239997,k127_239997,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6429,k127_240102,k127_240102,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6430,k127_240184,k127_240184,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6431,k127_240190,k127_240190,1,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6433,k127_240336,k127_240336,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6434,k127_240407,k127_240407,72,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6435,k127_240556,k127_240556,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6436,k127_24060,k127_24060,6,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6438,k127_241032,k127_241032,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6439,k127_241109,k127_241109,35,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6440,k127_241145,k127_241145,16,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6441,k127_241148,k127_241148,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6442,k127_241179,k127_241179,16,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6444,k127_24156,k127_24156,18,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6445,k127_24165,k127_24165,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6447,k127_241810,k127_241810,13,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6448,k127_241930,k127_241930,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6449,k127_242079,k127_242079,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6450,k127_242599,k127_242599,12,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6451,k127_242620,k127_242620,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6452,k127_242701,k127_242701,14,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6453,k127_242736,k127_242736,27,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6454,k127_242867,k127_242867,10,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6455,k127_242885,k127_242885,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6456,k127_243521,k127_243521,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6457,k127_24354,k127_24354,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6459,k127_243575,k127_243575,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6460,k127_243661,k127_243661,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6461,k127_24374,k127_24374,6,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6462,k127_243847,k127_243847,9,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6463,k127_244017,k127_244017,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6464,k127_244149,k127_244149,5,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6466,k127_244353,k127_244353,17,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6467,k127_244472,k127_244472,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6469,k127_244956,k127_244956,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6470,k127_245238,k127_245238,19,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6471,k127_245273,k127_245273,14,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6472,k127_245294,k127_245294,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6473,k127_24544,k127_24544,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6474,k127_245455,k127_245455,24,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6475,k127_24548,k127_24548,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6476,k127_24568,k127_24568,17,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6477,k127_245932,k127_245932,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6478,k127_245945,k127_245945,18,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6479,k127_246013,k127_246013,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6481,k127_246082,k127_246082,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6482,k127_24616,k127_24616,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6483,k127_246188,k127_246188,5,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6484,k127_246204,k127_246204,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6485,k127_246334,k127_246334,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6486,k127_246642,k127_246642,4,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6487,k127_246748,k127_246748,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6488,k127_246846,k127_246846,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6489,k127_24698,k127_24698,23,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6490,k127_247023,k127_247023,14,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6491,k127_247084,k127_247084,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6492,k127_247239,k127_247239,26,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6493,k127_247331,k127_247331,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6494,k127_247416,k127_247416,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6495,k127_247489,k127_247489,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6496,k127_247534,k127_247534,10,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6497,k127_247600,k127_247600,7,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6498,k127_247696,k127_247696,4,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6500,k127_247915,k127_247915,17,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6501,k127_248208,k127_248208,14,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6502,k127_248371,k127_248371,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6504,k127_248535,k127_248535,30,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6505,k127_248540,k127_248540,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6507,k127_248673,k127_248673,16,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6508,k127_248675,k127_248675,1,FALSE,,,No Realm,,,,,,,,,,,,,No edges found
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6509,k127_24868,k127_24868,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6510,k127_248788,k127_248788,25,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6511,k127_248980,k127_248980,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6512,k127_249105,k127_249105,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6513,k127_249289,k127_249289,48,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6514,k127_249301,k127_249301,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6515,k127_249439,k127_249439,12,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6517,k127_249683,k127_249683,10,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6519,k127_24971,k127_24971,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6520,k127_249715,k127_249715,14,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6522,k127_249941,k127_249941,5,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6524,k127_250111,k127_250111,11,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6525,k127_250270,k127_250270,14,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6527,k127_250494,k127_250494,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6529,k127_25084,k127_25084,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6530,k127_250949,k127_250949,1,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6531,k127_250980,k127_250980,14,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6532,k127_251015,k127_251015,11,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6533,k127_251030,k127_251030,13,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6535,k127_251113,k127_251113,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6536,k127_251160,k127_251160,15,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6537,k127_251220,k127_251220,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6539,k127_25131,k127_25131,8,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6540,k127_251406,k127_251406,18,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6542,k127_251478,k127_251478,12,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6543,k127_251556,k127_251556,9,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6544,k127_251694,k127_251694,6,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6545,k127_251740,k127_251740,39,FALSE,,,No Realm,,,,,,,,,,,,,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6546,k127_251790,k127_251790,17,FALSE,,,No Realm,,,,,,,,,,,,,Lower clustered then no edges
